source_query,source_pmid,retained_record_id,rule
PM-CORE-20260921-R1,29345890,R-29345890,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29346522,R-29346522,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29351136,R-29351136,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29351776,R-29351776,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29355363,R-29355363,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29355925,R-29355925,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29355928,R-29355928,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29356436,R-29356436,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29357548,R-29357548,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29359895,R-29359895,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29359902,R-29359902,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360160,R-29360160,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360296,R-29360296,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360298,R-29360298,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360300,R-29360300,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360302,R-29360302,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360303,R-29360303,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360304,R-29360304,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29360305,R-29360305,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29361658,R-29361658,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29361660,R-29361660,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29361829,R-29361829,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29362017,R-29362017,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29363106,R-29363106,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29364724,R-29364724,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29365282,R-29365282,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29365283,R-29365283,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29366706,R-29366706,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29369128,R-29369128,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29369129,R-29369129,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29369155,R-29369155,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29369980,R-29369980,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29370060,R-29370060,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29370065,R-29370065,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29370425,R-29370425,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29370837,R-29370837,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29372573,R-29372573,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29373212,R-29373212,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29373244,R-29373244,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29377277,R-29377277,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29377919,R-29377919,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29378584,R-29378584,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29378589,R-29378589,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29379950,R-29379950,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29381031,R-29381031,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29381038,R-29381038,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29381112,R-29381112,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29381668,R-29381668,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29381669,R-29381669,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29382212,R-29382212,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29382668,R-29382668,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29382680,R-29382680,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29383481,R-29383481,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29388515,R-29388515,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29390313,R-29390313,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29393807,R-29393807,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29396878,R-29396878,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29397100,R-29397100,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29397807,R-29397807,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29398469,R-29398469,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29400645,R-29400645,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29400936,R-29400936,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29401006,R-29401006,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29401012,R-29401012,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29402418,R-29402418,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29403021,R-29403021,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29403573,R-29403573,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29404575,R-29404575,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29404947,R-29404947,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29405678,R-29405678,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29406300,R-29406300,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29406345,R-29406345,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29406347,R-29406347,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29406526,R-29406526,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29406840,R-29406840,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29406841,R-29406841,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29408153,R-29408153,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29408562,R-29408562,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29409463,R-29409463,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29411401,R-29411401,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29411411,R-29411411,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29412764,R-29412764,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29414554,R-29414554,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29415716,R-29415716,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29417402,R-29417402,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29417574,R-29417574,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29417575,R-29417575,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29419821,R-29419821,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29420318,R-29420318,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29420677,R-29420677,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29426318,R-29426318,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29426383,R-29426383,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29426389,R-29426389,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29428038,R-29428038,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29428738,R-29428738,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29428772,R-29428772,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29429750,R-29429750,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29431013,R-29431013,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29433880,R-29433880,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29433953,R-29433953,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29435488,R-29435488,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29435896,R-29435896,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29436112,R-29436112,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29436260,R-29436260,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29437524,R-29437524,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29438193,R-29438193,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29438262,R-29438262,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29439108,R-29439108,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29439304,R-29439304,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29442297,R-29442297,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29442585,R-29442585,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29442608,R-29442608,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443257,R-29443257,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443269,R-29443269,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443614,R-29443614,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443634,R-29443634,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443647,R-29443647,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443649,R-29443649,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443722,R-29443722,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29443863,R-29443863,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29444552,R-29444552,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29445028,R-29445028,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29445299,R-29445299,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29445975,R-29445975,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29446065,R-29446065,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29446449,R-29446449,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29446681,R-29446681,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29446874,R-29446874,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29447034,R-29447034,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29447096,R-29447096,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29447098,R-29447098,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29447574,R-29447574,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29447576,R-29447576,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29449133,R-29449133,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29449950,R-29449950,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29450675,R-29450675,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29450753,R-29450753,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29451468,R-29451468,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452033,R-29452033,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452514,R-29452514,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452530,R-29452530,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452549,R-29452549,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452558,R-29452558,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452559,R-29452559,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452562,R-29452562,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29452626,R-29452626,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29453287,R-29453287,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29453557,R-29453557,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29454442,R-29454442,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29455229,R-29455229,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29457583,R-29457583,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29460710,R-29460710,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29461851,R-29461851,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29461852,R-29461852,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29461992,R-29461992,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462030,R-29462030,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462036,R-29462036,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462043,R-29462043,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462048,R-29462048,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462075,R-29462075,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462076,R-29462076,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462078,R-29462078,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462079,R-29462079,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462124,R-29462124,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29462180,R-29462180,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29463092,R-29463092,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29463382,R-29463382,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29464148,R-29464148,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29465495,R-29465495,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29466551,R-29466551,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29467536,R-29467536,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29468601,R-29468601,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29469245,R-29469245,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29470455,R-29470455,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29472001,R-29472001,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29472301,R-29472301,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29473632,R-29473632,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29473803,R-29473803,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29473945,R-29473945,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29474211,R-29474211,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29474310,R-29474310,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29474311,R-29474311,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29474312,R-29474312,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29474966,R-29474966,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29475841,R-29475841,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29477136,R-29477136,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29477207,R-29477207,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29477248,R-29477248,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29477736,R-29477736,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29477951,R-29477951,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29480084,R-29480084,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29480975,R-29480975,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29482196,R-29482196,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29482262,R-29482262,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29482965,R-29482965,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29483027,R-29483027,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29483052,R-29483052,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29484556,R-29484556,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29485839,R-29485839,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29485947,R-29485947,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29485952,R-29485952,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29488621,R-29488621,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29489411,R-29489411,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29489443,R-29489443,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29490365,R-29490365,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29490533,R-29490533,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29490625,R-29490625,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29492794,R-29492794,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29492807,R-29492807,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29492862,R-29492862,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29492953,R-29492953,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29494747,R-29494747,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29494748,R-29494748,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29496293,R-29496293,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29498290,R-29498290,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29499000,R-29499000,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29499339,R-29499339,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29499815,R-29499815,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29499816,R-29499816,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29502466,R-29502466,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29502654,R-29502654,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29505376,R-29505376,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29505378,R-29505378,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29505624,R-29505624,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29506589,R-29506589,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29506837,R-29506837,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29506839,R-29506839,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29506928,R-29506928,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29508259,R-29508259,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29508975,R-29508975,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29509857,R-29509857,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29512120,R-29512120,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29512154,R-29512154,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29512426,R-29512426,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29512893,R-29512893,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29514568,R-29514568,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29517056,R-29517056,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29517880,R-29517880,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29518439,R-29518439,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29519347,R-29519347,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29519384,R-29519384,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29519585,R-29519585,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29519605,R-29519605,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29520648,R-29520648,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29520748,R-29520748,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29521554,R-29521554,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29521685,R-29521685,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29521892,R-29521892,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29523445,R-29523445,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29523809,R-29523809,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29523864,R-29523864,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29524066,R-29524066,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29524935,R-29524935,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29526254,R-29526254,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29528484,R-29528484,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29529341,R-29529341,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29529616,R-29529616,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29530171,R-29530171,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29530323,R-29530323,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29530887,R-29530887,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29532477,R-29532477,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29533567,R-29533567,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29534155,R-29534155,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29534836,R-29534836,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29536088,R-29536088,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29537684,R-29537684,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29539950,R-29539950,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29539951,R-29539951,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29541757,R-29541757,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29544446,R-29544446,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29544674,R-29544674,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29544708,R-29544708,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29545001,R-29545001,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29545049,R-29545049,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29545676,R-29545676,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29546102,R-29546102,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29547247,R-29547247,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29547994,R-29547994,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29549010,R-29549010,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29550856,R-29550856,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29551404,R-29551404,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29551895,R-29551895,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29552705,R-29552705,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29552746,R-29552746,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,29553228,R-29553228,Exact PMID match only; DOI/title/report-family deduplication pending
