RxCUI,TTY,RxNorm Description,Related BN,Related SCDC,Related DF
1356576,SBD,PERAMPANEL 6 MG ORAL TABLET [FYCOMPA],FYCOMPA,PERAMPANEL 6 MG,ORAL TABLET
1356574,SCD,PERAMPANEL 6 MG ORAL TABLET,,PERAMPANEL 6 MG,ORAL TABLET
1356578,SCD,PERAMPANEL 8 MG ORAL TABLET,,PERAMPANEL 8 MG,ORAL TABLET
1356580,SBD,PERAMPANEL 8 MG ORAL TABLET [FYCOMPA],FYCOMPA,PERAMPANEL 8 MG,ORAL TABLET
2637556,SBD,PERFLUOROHEXYLOCTANE 1340 MG/ML OPHTHALMIC SOLUTION [MIEBO],MIEBO,PERFLUOROHEXYLOCTANE 1340 MG/ML,OPHTHALMIC SOLUTION
854984,SCD,PERINDOPRIL ERBUMINE 2 MG ORAL TABLET,,PERINDOPRIL ERBUMINE 2 MG,ORAL TABLET
854988,SCD,PERINDOPRIL ERBUMINE 4 MG ORAL TABLET,,PERINDOPRIL ERBUMINE 4 MG,ORAL TABLET
854925,SCD,PERINDOPRIL ERBUMINE 8 MG ORAL TABLET,,PERINDOPRIL ERBUMINE 8 MG,ORAL TABLET
106387,SCD,PERMETHRIN 50 MG/ML TOPICAL CREAM,,PERMETHRIN 50 MG/ML,TOPICAL CREAM
198075,SCD,PERPHENAZINE 16 MG ORAL TABLET,,PERPHENAZINE 16 MG,ORAL TABLET
198076,SCD,PERPHENAZINE 2 MG ORAL TABLET,,PERPHENAZINE 2 MG,ORAL TABLET
198077,SCD,PERPHENAZINE 4 MG ORAL TABLET,,PERPHENAZINE 4 MG,ORAL TABLET
198078,SCD,PERPHENAZINE 8 MG ORAL TABLET,,PERPHENAZINE 8 MG,ORAL TABLET
2626399,SBD,PEXIDARTINIB 125 MG ORAL CAPSULE [TURALIO],TURALIO,PEXIDARTINIB 125 MG,ORAL CAPSULE
104836,SBD,PHENELZINE 15 MG ORAL TABLET [NARDIL],NARDIL,PHENELZINE 15 MG,ORAL TABLET
312347,SCD,PHENELZINE 15 MG ORAL TABLET,,PHENELZINE 15 MG,ORAL TABLET
198083,SCD,PHENOBARBITAL 100 MG ORAL TABLET,,PHENOBARBITAL 100 MG,ORAL TABLET
312357,SCD,PHENOBARBITAL 15 MG ORAL TABLET,,PHENOBARBITAL 15 MG,ORAL TABLET
198086,SCD,PHENOBARBITAL 16.2 MG ORAL TABLET,,PHENOBARBITAL 16.2 MG,ORAL TABLET
312362,SCD,PHENOBARBITAL 30 MG ORAL TABLET,,PHENOBARBITAL 30 MG,ORAL TABLET
199167,SCD,PHENOBARBITAL 32.4 MG ORAL TABLET,,PHENOBARBITAL 32.4 MG,ORAL TABLET
702519,SCD,PHENOBARBITAL 4 MG/ML ORAL SOLUTION,,PHENOBARBITAL 4 MG/ML,ORAL SOLUTION
198089,SCD,PHENOBARBITAL 60 MG ORAL TABLET,,PHENOBARBITAL 60 MG,ORAL TABLET
199168,SCD,PHENOBARBITAL 64.8 MG ORAL TABLET,,PHENOBARBITAL 64.8 MG,ORAL TABLET
199164,SCD,PHENOBARBITAL 97.2 MG ORAL TABLET,,PHENOBARBITAL 97.2 MG,ORAL TABLET
861402,SCD,PHENOXYBENZAMINE HYDROCHLORIDE 10 MG ORAL CAPSULE,,PHENOXYBENZAMINE HYDROCHLORIDE 10 MG,ORAL CAPSULE
1248057,SCD,PHENYLEPHRINE HYDROCHLORIDE 1 MG/ML / PROMETHAZINE HYDROCHLORIDE 1.25 MG/ML ORAL SOLUTION,,PHENYLEPHRINE HYDROCHLORIDE 1 MG/ML / PROMETHAZINE HYDROCHLORIDE 1.25 MG/ML,ORAL SOLUTION
1313884,SBD,PHENYTOIN 25 MG/ML ORAL SUSPENSION [DILANTIN],DILANTIN,PHENYTOIN 25 MG/ML,ORAL SUSPENSION
1313112,SCD,PHENYTOIN 25 MG/ML ORAL SUSPENSION,,PHENYTOIN 25 MG/ML,ORAL SUSPENSION
1313887,SBD,PHENYTOIN 50 MG CHEWABLE TABLET [DILANTIN],DILANTIN,PHENYTOIN 50 MG,CHEWABLE TABLET
1313885,SCD,PHENYTOIN 50 MG CHEWABLE TABLET,,PHENYTOIN 50 MG,CHEWABLE TABLET
855673,SBD,PHENYTOIN SODIUM 100 MG EXTENDED RELEASE ORAL CAPSULE [DILANTIN],DILANTIN,PHENYTOIN SODIUM 100 MG,EXTENDED RELEASE ORAL CAPSULE
855671,SCD,PHENYTOIN SODIUM 100 MG EXTENDED RELEASE ORAL CAPSULE,,PHENYTOIN SODIUM 100 MG,EXTENDED RELEASE ORAL CAPSULE
